http://news.iciba.com/dailysentence/detail-441.html,Love is composed of a single soul inhabiting two bodies., 爱情是两个不同身体里住着同一个灵魂。(亚里士多德)
http://news.iciba.com/dailysentence/detail-445.html,The outer world you see is a reflection of your inner self., 你看到什么样的世界，你就拥有什么样的内心。
http://news.iciba.com/dailysentence/detail-444.html,"Happiness is a journey, not a destination.", 幸福是一段旅程，而不是终点。
http://news.iciba.com/dailysentence/detail-442.html,It's not suspicious that I'm fixating. It's consistent with my personality., 我专注一件事没什么奇怪的。我一直就这性格。《生活大爆炸》
http://news.iciba.com/dailysentence/detail-457.html,Honesty is the best policy., 做人以诚信为本。
http://news.iciba.com/dailysentence/detail-446.html,"Sometimes, you can be really thick. ", 有时候，你可真够“二”的。
http://news.iciba.com/dailysentence/detail-448.html,People usually eat sweet dumplings on the Lantern Festival., 元宵节的传统是吃汤圆。
http://news.iciba.com/dailysentence/detail-447.html,To a crazy ship all winds are contrary., 对于一只漫无目标的船而言，任何方向的风都是逆风。
http://news.iciba.com/dailysentence/detail-432.html,Hats off to our diligent readers  on New Year's Eve., 向除夕还在学每日一句的同学致敬！
http://news.iciba.com/dailysentence/detail-427.html,Friend is who can give you strength at last., 朋友，是在最后可以给你力量的人。
http://news.iciba.com/dailysentence/detail-440.html,Strike while the iron is hot., 趁热打铁。
http://news.iciba.com/dailysentence/detail-426.html,"People cry, not because they're weak. It's because they've been strong for too long.", 哭泣，不代表脆弱，只因坚强了太久。 
http://news.iciba.com/dailysentence/detail-429.html,I have a woman's body and a child's emotions., 我有一个女人的身体和一颗孩子的心。(伊丽莎白·泰勒)
http://news.iciba.com/dailysentence/detail-428.html,Knowing what you cannot do is far more important than knowing what you are capable of., 知道自己不能做什么远比知道自己能做什么重要。
http://news.iciba.com/dailysentence/detail-430.html,"It's one thing to say something, but quite another to do it.", 说是一码事，做是另一码事。
http://news.iciba.com/dailysentence/detail-435.html,"As the Chinese New Year draws near, everyone is busy in shopping for the Spring Festival.", 春节临近，大家都在忙着备年货。
http://news.iciba.com/dailysentence/detail-431.html,There's no place like home., 没有一个地方可以和家相提并论。《绿野仙踪》
http://news.iciba.com/dailysentence/detail-433.html,The Spring Festival marks the beginning of the Chinese Lunar New Year., 春节标志着农历新年的开始。
http://news.iciba.com/dailysentence/detail-436.html,Are you busy visiting and greeting relatives and friends during the Spring Festival?, 春节期间，你是不是都忙着拜年呢？
http://news.iciba.com/dailysentence/detail-434.html,Lucky money is given to kids as a token of luck and best wishes., 大人们给小孩子压岁钱，预示着能带来好运。
http://news.iciba.com/dailysentence/detail-437.html,Setting off firecrackers is a very important activity during the Spring Festival., 放鞭炮是春节期间的重要活动。
http://news.iciba.com/dailysentence/detail-438.html,Every day will be Valentine's Day if you are with the right person., 其实爱对了人，情人节每天都过。
http://news.iciba.com/dailysentence/detail-443.html,The supreme happiness of life is the conviction that we are loved., 生活中最大的幸福就是，坚信有人爱着我们。(雨果)
http://news.iciba.com/dailysentence/detail-439.html,"Jiao Zi looks like gold coin, implying a wealthy year ahead.", 饺子看起来像金元宝，意味来年丰衣足食。
http://news.iciba.com/dailysentence/detail-418.html,Don't let yesterday use up too much of today., 别留念昨天了，把握好今天吧。(Will Rogers)
http://news.iciba.com/dailysentence/detail-408.html,"I'm fine with her either way,brother.", 兄弟，她什么样子我都接受。
http://news.iciba.com/dailysentence/detail-413.html,Drunkenness reveals what soberness conceals. , 酒后吐真言。
http://news.iciba.com/dailysentence/detail-416.html,Rumor stops at indifference., 谣言止于漠不关心者。
http://news.iciba.com/dailysentence/detail-411.html,All seeds only come to life once having been buried., 那一切都是种子，只有埋葬，才有生机。(顾城)
http://news.iciba.com/dailysentence/detail-414.html,"If you don't build your dream, someone will hire you to build theirs.", 如果你没有梦想，那么你只能为别人的梦想打工。
http://news.iciba.com/dailysentence/detail-415.html,"If you are not brave enough, no one will back you up.", 你不勇敢，没人替你坚强。
http://news.iciba.com/dailysentence/detail-417.html,"We, the people, still believe that every citizen deserves a basic measure of security and dignity.", 我们，美国人，仍然相信，每位公民都应该得到基本的安全和尊严。(奥巴马)
http://news.iciba.com/dailysentence/detail-425.html,Have you booked your ticket?, 你定上火车票了吗？
http://news.iciba.com/dailysentence/detail-412.html,"It's not who you are underneath, it's what you do that defines you.", 你真正是谁并不重要，重要的是你的所做所为。《蝙蝠侠》
http://news.iciba.com/dailysentence/detail-420.html,"If you were a cactus, I'd endure all the pain just to hug you.", 就算你是一个仙人掌，我也愿意忍受所有的疼痛来拥抱你。
http://news.iciba.com/dailysentence/detail-419.html,One boy is one boy.Two boys are half a boy.Three boys are no boy at all., 一个和尚挑水喝，两个和尚抬水喝，三个和尚没水喝。
http://news.iciba.com/dailysentence/detail-421.html,"If not now, when? If not me, who?", 此时此刻，舍我其谁！(马云)
http://news.iciba.com/dailysentence/detail-422.html,That's really really nice., 这真真是极好的。(甄嬛体)
http://news.iciba.com/dailysentence/detail-424.html,"Men don't follow titles, they follow courage.", 人们追随的领袖是勇敢者，而不是位高者。《勇敢的心》
http://news.iciba.com/dailysentence/detail-423.html,"I know I'm not young, but I still have to say:very looking forward to the next year.", 我知道我不年轻了，但是我还是要说，我期待明年再来。(李娜)
http://news.iciba.com/dailysentence/detail-409.html,"Beauty is all around, if you just open your heart to see. ", 只要你给自己机会，你会发现你的世界可以很美丽。
http://news.iciba.com/dailysentence/detail-402.html,"If you love someone,then set him free.", 爱一个人，就是让他自由自在的做他自己。《Gossip Girl》
http://news.iciba.com/dailysentence/detail-405.html,Take advantage of weekends to pretend you're happy for a couple days., 趁周末假装开心两天。
http://news.iciba.com/dailysentence/detail-404.html,"I keep silence, doesn't mean I don't know anything.", 我沉默，不代表我不知道。
http://news.iciba.com/dailysentence/detail-403.html,"The so-called ""life"", all depends on who you meet.", 所谓人生，便是取决于遇见谁。
http://news.iciba.com/dailysentence/detail-401.html,I am ordinary yet unique., 我很平凡，但我独一无二。
http://news.iciba.com/dailysentence/detail-406.html,A woman appreciates a man who can make her laugh., 女人最欣赏的是可以让她开心的男人。《阿拉丁》
http://news.iciba.com/dailysentence/detail-407.html,The difference in winning and losing is most often...not quitting., 赢与输的差别通常是--不放弃。(华特·迪士尼)
http://news.iciba.com/dailysentence/detail-410.html,"If you do not leave me, I will  be by your side until the end.", 你若不离不弃，我必生死相依。
http://news.iciba.com/dailysentence/detail-395.html,Two heads are better than one., 三个臭皮匠顶过一个诸葛亮。
http://news.iciba.com/dailysentence/detail-394.html,The future belongs to those who believe in the beauty of their dreams., 未来属于那些相信梦想之美的人。(埃莉诺·罗斯福)
http://news.iciba.com/dailysentence/detail-396.html,I'd rather be a happy fool than a sad sage., 做个悲伤的智者，不如做个开心的傻子。
http://news.iciba.com/dailysentence/detail-397.html,Image a new story for your life and start living it., 为你的生命想一个全新剧本，并去倾情出演吧！
